          ----- ----- -------  -----  ----- | ---- ----- --------- --------- --------- |
    8.310     4     4     4.0     20  39936 |    5  8311    0.0062    0.0012    0.0003 |
    8.315     4     4     4.0     20  39956 |    5  8316    0.0051    0.0010    0.0003 |
    8.320     4     4     4.0     20  39976 |    5  8321    0.0060    0.0012    0.0003 |
    8.325     4     4     4.0     20  39996 |    5  8326    0.0063    0.0013    0.0003 |
    8.330     4     4     4.0     20  40016 |    5  8331    0.0056    0.0011    0.0003 |
    8.335     4     4     4.0     20  40036 |    5  8336    0.0059    0.0012    0.0003 |
    8.340     4     4     4.0     20  40056 |    5  8341    0.0064    0.0013    0.0003 |
    8.345     4     4     4.0     20  40076 |    5  8346    0.0058    0.0012    0.0003 |
    8.350     4     4     4.0     20  40096 |    5  8351    0.0057    0.0011    0.0003 |
    8.355     4     4     4.0     20  40116 |    5  8356    0.0054    0.0011    0.0003 |
    8.360     4     4     4.0     20  40136 |    5  8361    0.0052    0.0010    0.0003 |
    8.365     4     4     4.0     20  40156 |    5  8366    0.0053    0.0011    0.0003 |
    8.370     4     4     4.0     20  40176 |    5  8371    0.0060    0.0012    0.0003 |
    8.375     4     4     4.0     20  40196 |    5  8376    0.0061    0.0012    0.0003 |
    8.380     4     4     4.0     20  40216 |    5  8381    0.0064    0.0013    0.0003 |
    8.385     4     4     4.0     20  40236 |    5  8386    0.0064    0.0013    0.0003 |
    8.390     4     4     4.0     20  40256 |    5  8391    0.0057    0.0011    0.0003 |
    8.395     4     4     4.0     20  40276 |    5  8396    0.0051    0.0010    0.0003 |
    8.400     4     4     4.0     20  40296 |    5  8401    0.0056    0.0011    0.0003 |
    8.405     4     4     4.0     20  40316 |    5  8406    0.0064    0.0013    0.0003 |
    8.410     4     4     4.0     20  40336 |    5  8411    0.0063    0.0013    0.0003 |
    8.415     4     4     4.0     20  40356 |    5  8416    0.0061    0.0012    0.0003 |
    8.420     4     4     4.0     20  40376 |    5  8421    0.0053    0.0011    0.0003 |
    8.425     4     4     4.0     20  40396 |    5  8426    0.0053    0.0011    0.0003 |
    8.430     4     4     4.0     20  40416 |    5  8431    0.0053    0.0011    0.0003 |
    8.435     4     4     4.0     20  40436 |    5  8436    0.0056    0.0011    0.0003 |
    8.440     4     4     4.0     20  40456 |    5  8441    0.0058    0.0012    0.0003 |
    8.445     4     4     4.0     20  40476 |    5  8446    0.0064    0.0013    0.0003 |
    8.450     4     4     4.0     20  40496 |    5  8451    0.0063    0.0013    0.0003 |
    8.455     4     4     4.0     20  40516 |    5  8456    0.0056    0.0011    0.0003 |
    8.460     4     4     4.0     20  40536 |    5  8461    0.0063    0.0013    0.0003 |
    8.465     4     4     4.0     20  40556 |    5  8466    0.0062    0.0012    0.0003 |
    8.470     4     4     4.0     20  40576 |    5  8471    0.0058    0.0012    0.0003 |
    8.475     4     4     4.0     20  40596 |    5  8476    0.0061    0.0012    0.0003 |
    8.480     4     4     4.0     20  40616 |    5  8481    0.0057    0.0011    0.0003 |
    8.485     4     4     4.0     20  40636 |    5  8486    0.0066    0.0013    0.0003 |
    8.490     4     4     4.0     20  40656 |    5  8491    0.0062    0.0012    0.0003 |
    8.495     4     4     4.0     20  40676 |    5  8496    0.0055    0.0011    0.0003 |
    8.500     4     4     4.0     20  40696 |    5  8501    0.0058    0.0012    0.0003 |
    8.505     4     4     4.0     20  40716 |    5  8506    0.0058    0.0012    0.0003 |
    8.510     4     4     4.0     20  40736 |    5  8511    0.0053    0.0011    0.0003 |
    8.515     4     4     4.0     20  40756 |    5  8516    0.0050    0.0010    0.0003 |
    8.520     4     4     4.0     20  40776 |    5  8521    0.0054    0.0011    0.0003 |
    8.525     4     4     4.0     20  40796 |    5  8526    0.0062    0.0012    0.0003 |
    8.530     4     4     4.0     20  40816 |    5  8531    0.0061    0.0012    0.0003 |
    8.535     4     4     4.0     20  40836 |    5  8536    0.0050    0.0010    0.0002 |
    8.540     4     4     4.0     20  40856 |    5  8541    0.0052    0.0010    0.0003 |
    8.545     4     4     4.0     20  40876 |    5  8546    0.0057    0.0011    0.0003 |
    8.550     4     4     4.0     20  40896 |    5  8551    0.0054    0.0011    0.0003 |
    8.555     4     4     4.0     20  40916 |    5  8556    0.0063    0.0013    0.0003 |
    8.560     4     4     4.0     20  40936 |    5  8561    0.0063    0.0013    0.0003 |
    8.565     4     4     4.0     20  40956 |    5  8566    0.0054    0.0011    0.0003 |
    8.570     4     4     4.0     20  40976 |    5  8571    0.0058    0.0012    0.0003 |
    8.575     4     4     4.0     20  40996 |    5  8576    0.0061    0.0012    0.0003 |
    8.580     4     4     4.0     20  41016 |    5  8581    0.0054    0.0011    0.0003 |
    8.585     4     4     4.0     20  41036 |    5  8586    0.0061    0.0012    0.0003 |
    8.590     4     4     4.0     20  41056 |    5  8591    0.0051    0.0010    0.0003 |
    8.595     4     4     4.0     20  41076 |    5  8596    0.0065    0.0013    0.0003 |
    8.600     4     4     4.0     20  41096 |    5  8601    0.0060    0.0012    0.0003 |
    8.605     4     4     4.0     20  41116 |    5  8606    0.0065    0.0013    0.0003 |
    8.610     4     4     4.0     20  41136 |    5  8611    0.0056    0.0011    0.0003 |
    8.615     4     4     4.0     20  41156 |    5  8616    0.0056    0.0011    0.0003 |
    8.620     4     4     4.0     20  41176 |    5  8621    0.0060    0.0012    0.0003 |
    8.625     4     4     4.0     20  41196 |    5  8626    0.0065    0.0013    0.0003 |
    8.630     4     4     4.0     20  41216 |    5  8631    0.0061    0.0012    0.0003 |
    8.635     4     4     4.0     20  41236 |    5  8636    0.0063    0.0013    0.0003 |
    8.640     4     4     4.0     20  41256 |    5  8641    0.0060    0.0012    0.0003 |
    8.645     4     4     4.0     20  41276 |    5  8646    0.0056    0.0011    0.0003 |
    8.650     4     4     4.0     20  41296 |    5  8651    0.0063    0.0013    0.0003 |
    8.655     4     4     4.0     20  41316 |    5  8656    0.0058    0.0012    0.0003 |
    8.660     4     4     4.0     20  41336 |    5  8661    0.0058    0.0012    0.0003 |
    8.665     4     4     4.0     20  41356 |    5  8666    0.0062    0.0012    0.0003 |
    8.670     4     4     4.0     20  41376 |    5  8671    0.0055    0.0011    0.0003 |
    8.675     4     4     4.0     20  41396 |    5  8676    0.0056    0.0011    0.0003 |
    8.680     4     4     4.0     20  41416 |    5  8681    0.0064    0.0013    0.0003 |
    8.685     4     4     4.0     20  41436 |    5  8686    0.0066    0.0013    0.0003 |
    8.690     4     4     4.0     20  41456 |    5  8691    0.0058    0.0012    0.0003 |
    8.695     4     4     4.0     20  41476 |    5  8696    0.0060    0.0012    0.0003 |
    8.700     4     4     4.0     20  41496 |    5  8701    0.0063    0.0013    0.0003 |
    8.705     4     4     4.0     20  41516 |    5  8706    0.0059    0.0012    0.0003 |
    8.710     4     4     4.0     20  41536 |    5  8711    0.0060    0.0012    0.0003 |
    8.715     4     4     4.0     20  41556 |    5  8716    0.0050    0.0010    0.0003 |
    8.720     4     4     4.0     20  41576 |    5  8721    0.0050    0.0010    0.0003 |
    8.725     4     4     4.0     20  41596 |    5  8726    0.0062    0.0012    0.0003 |
    8.730     4     4     4.0     20  41616 |    5  8731    0.0057    0.0011    0.0003 |
    8.735     4     4     4.0     20  41636 |    5  8736    0.0065    0.0013    0.0003 |
    8.740     4     4     4.0     20  41656 |    5  8741    0.0051    0.0010    0.0003 |
    8.745     4     4     4.0     20  41676 |    5  8746    0.0058    0.0012    0.0003 |
    8.750     4     4     4.0     20  41696 |    5  8751    0.0065    0.0013    0.0003 |
    8.755     4     4     4.0     20  41716 |    5  8756    0.0062    0.0012    0.0003 |
    8.760     4     4     4.0     20  41736 |    5  8761    0.0059    0.0012    0.0003 |
    8.765     4     4     4.0     20  41756 |    5  8766    0.0056    0.0011    0.0003 |
    8.770     4     4     4.0     20  41776 |    5  8771    0.0060    0.0012    0.0003 |
    8.775     4     4     4.0     20  41796 |    5  8776    0.0068    0.0014    0.0003 |
    8.780     4     4     4.0     20  41816 |    5  8781    0.0062    0.0012    0.0003 |
    8.785     4     4     4.0     20  41836 |    5  8786    0.0065    0.0013    0.0003 |
    8.790     4     4     4.0     20  41856 |    5  8791    0.0057    0.0011    0.0003 |
    8.795     4     4     4.0     20  41876 |    5  8796    0.0065    0.0013    0.0003 |
    8.800     4     4     4.0     20  41896 |    5  8801    0.0060    0.0012    0.0003 |
    8.805     4     4     4.0     20  41916 |    5  8806    0.0054    0.0011    0.0003 |
    8.810     4     4     4.0     20  41936 |    5  8811    0.0056    0.0011    0.0003 |
    8.815     4     4     4.0     20  41956 |    5  8816    0.0057    0.0011    0.0003 |
    8.820     4     4     4.0     20  41976 |    5  8821    0.0058    0.0012    0.0003 |
    8.825     4     4     4.0     20  41996 |    5  8826    0.0060    0.0012    0.0003 |
    8.830     4     4     4.0     20  42016 |    5  8831    0.0060    0.0012    0.0003 |
    8.835     4     4     4.0     20  42036 |    5  8836    0.0064    0.0013    0.0003 |
    8.840     4     4     4.0     20  42056 |    5  8841    0.0056    0.0011    0.0003 |
    8.845     4     4     4.0     20  42076 |    5  8846    0.0054    0.0011    0.0003 |
    8.850     4     4     4.0     20  42096 |    5  8851    0.0056    0.0011    0.0003 |
    8.855     4     4     4.0     20  42116 |    5  8856    0.0060    0.0012    0.0003 |
    8.860     4     4     4.0     20  42136 |    5  8861    0.0057    0.0011    0.0003 |
    8.865     4     4     4.0     20  42156 |    5  8866    0.0066    0.0013    0.0003 |
    8.870     4     4     4.0     20  42176 |    5  8871    0.0058    0.0012    0.0003 |
    8.875     4     4     4.0     20  42196 |    5  8876    0.0061    0.0012    0.0003 |
    8.880     4     4     4.0     20  42216 |    5  8881    0.0064    0.0013    0.0003 |
    8.885     4     4     4.0     20  42236 |    5  8886    0.0053    0.0011    0.0003 |
    8.890     4     4     4.0     20  42256 |    5  8891    0.0060    0.0012    0.0003 |
    8.895     4     4     4.0     20  42276 |    5  8896    0.0059    0.0012    0.0003 |
    8.900     4     4     4.0     20  42296 |    5  8901    0.0062    0.0012    0.0003 |
    8.905     4     4     4.0     20  42316 |    5  8906    0.0063    0.0013    0.0003 |
    8.910     4     4     4.0     20  42336 |    5  8911    0.0065    0.0013    0.0003 |
    8.915     4     4     4.0     20  42356 |    5  8916    0.0062    0.0012    0.0003 |
    8.920     4     4     4.0     20  42376 |    5  8921    0.0058    0.0012    0.0003 |
    8.925     4     4     4.0     20  42396 |    5  8926    0.0063    0.0013    0.0003 |
    8.930     4     4     4.0     20  42416 |    5  8931    0.0060    0.0012    0.0003 |
    8.935     4     4     4.0     20  42436 |    5  8936    0.0057    0.0011    0.0003 |
    8.940     4     4     4.0     20  42456 |    5  8941    0.0056    0.0011    0.0003 |
    8.945     4     4     4.0     20  42476 |    5  8946    0.0062    0.0012    0.0003 |
    8.950     4     4     4.0     20  42496 |    5  8951    0.0057    0.0011    0.0003 |
    8.955     4     4     4.0     20  42516 |    5  8956    0.0062    0.0012    0.0003 |
    8.960     4     4     4.0     20  42536 |    5  8961    0.0063    0.0013    0.0003 |
    8.965     4     4     4.0     20  42556 |    5  8966    0.0066    0.0013    0.0003 |
    8.970     4     4     4.0     20  42576 |    5  8971    0.0059    0.0012    0.0003 |
    8.975     4     4     4.0     20  42596 |    5  8976    0.0058    0.0012    0.0003 |
    8.980     4     4     4.0     20  42616 |    5  8981    0.0061    0.0012    0.0003 |
    8.985     4     4     4.0     20  42636 |    5  8986    0.0060    0.0012    0.0003 |
    8.990     4     4     4.0     20  42656 |    5  8991    0.0054    0.0011    0.0003 |
    8.995     4     4     4.0     20  42676 |    5  8996    0.0062    0.0012    0.0003 |
    9.000     4     4     4.0     20  42696 |    5  9001    0.0051    0.0010    0.0003 |
    9.005     4     4     4.0     20  42716 |    5  9006    0.0060    0.0012    0.0003 |
    9.010     4     4     4.0     20  42736 |    5  9011    0.0058    0.0012    0.0003 |
    9.015     4     4     4.0     20  42756 |    5  9016    0.0060    0.0012    0.0003 |
    9.020     4     4     4.0     20  42776 |    5  9021    0.0062    0.0012    0.0003 |
    9.025     4     4     4.0     20  42796 |    5  9026    0.0055    0.0011    0.0003 |
    9.030     4     4     4.0     20  42816 |    5  9031    0.0055    0.0011    0.0003 |
    9.035     4     4     4.0     20  42836 |    5  9036    0.0061    0.0012    0.0003 |
    9.040     4     4     4.0     20  42856 |    5  9041    0.0056    0.0011    0.0003 |
    9.045     4     4     4.0     20  42876 |    5  9046    0.0052    0.0010    0.0003 |
    9.050     4     4     4.0     20  42896 |    5  9051    0.0054    0.0011    0.0003 |
    9.055     4     4     4.0     20  42916 |    5  9056    0.0060    0.0012    0.0003 |
    9.060     4     4     4.0     20  42936 |    5  9061    0.0053    0.0011    0.0003 |
    9.065     4     4     4.0     20  42956 |    5  9066    0.0059    0.0012    0.0003 |
    9.070     4     4     4.0     20  42976 |    5  9071    0.0064    0.0013    0.0003 |
    9.075     4     4     4.0     20  42996 |    5  9076    0.0055    0.0011    0.0003 |
    9.080     4     4     4.0     20  43016 |    5  9081    0.0061    0.0012    0.0003 |
    9.085     4     4     4.0     20  43036 |    5  9086    0.0062    0.0012    0.0003 |
    9.090     4     4     4.0     20  43056 |    5  9091    0.0055    0.0011    0.0003 |
    9.095     4     4     4.0     20  43076 |    5  9096    0.0062    0.0012    0.0003 |
    9.100     4     4     4.0     20  43096 |    5  9101    0.0057    0.0011    0.0003 |
    9.105     4     4     4.0     20  43116 |    5  9106    0.0061    0.0012    0.0003 |
    9.110     4     4     4.0     20  43136 |    5  9111    0.0065    0.0013    0.0003 |
    9.115     4     4     4.0     20  43156 |    5  9116    0.0059    0.0012    0.0003 |
    9.120     4     4     4.0     20  43176 |    5  9121    0.0056    0.0011    0.0003 |
    9.125     4     4     4.0     20  43196 |    5  9126    0.0064    0.0013    0.0003 |
    9.130     4     4     4.0     20  43216 |    5  9131    0.0063    0.0013    0.0003 |
    9.135     4     4     4.0     20  43236 |    5  9136    0.0053    0.0011    0.0003 |
    9.140     4     4     4.0     20  43256 |    5  9141    0.0060    0.0012    0.0003 |
    9.145     4     4     4.0     20  43276 |    5  9146    0.0053    0.0011    0.0003 |
    9.150     4     4     4.0     20  43296 |    5  9151    0.0058    0.0012    0.0003 |
    9.155     4     4     4.0     20  43316 |    5  9156    0.0055    0.0011    0.0003 |
    9.160     4     4     4.0     20  43336 |    5  9161    0.0052    0.0010    0.0003 |
    9.165     4     4     4.0     20  43356 |    5  9166    0.0055    0.0011    0.0003 |
    9.170     4     4     4.0     20  43376 |    5  9171    0.0063    0.0013    0.0003 |
    9.175     4     4     4.0     20  43396 |    5  9176    0.0061    0.0012    0.0003 |
    9.180     4     4     4.0     20  43416 |    5  9181    0.0056    0.0011    0.0003 |
    9.185     4     4     4.0     20  43436 |    5  9186    0.0052    0.0010    0.0003 |
    9.190     4     4     4.0     20  43456 |    5  9191    0.0058    0.0012    0.0003 |
    9.195     4     4     4.0     20  43476 |    5  9196    0.0061    0.0012    0.0003 |
    9.200     4     4     4.0     20  43496 |    5  9201    0.0055    0.0011    0.0003 |
    9.205     4     4     4.0     20  43516 |    5  9206    0.0066    0.0013    0.0003 |
    9.210     4     4     4.0     20  43536 |    5  9211    0.0053    0.0011    0.0003 |
    9.215     4     4     4.0     20  43556 |    5  9216    0.0061    0.0012    0.0003 |
    9.220     4     4     4.0     20  43576 |    5  9221    0.0059    0.0012    0.0003 |
    9.225     4     4     4.0     20  43596 |    5  9226    0.0051    0.0010    0.0003 |
    9.230     4     4     4.0     20  43616 |    5  9231    0.0061    0.0012    0.0003 |
    9.235     4     4     4.0     20  43636 |    5  9236    0.0055    0.0011    0.0003 |
    9.240     4     4     4.0     20  43656 |    5  9241    0.0055    0.0011    0.0003 |
    9.245     4     4     4.0     20  43676 |    5  9246    0.0053    0.0011    0.0003 |
    9.250     4     4     4.0     20  43696 |    5  9251    0.0052    0.0010    0.0003 |
    9.255     4     4     4.0     20  43716 |    5  9256    0.0049    0.0010    0.0002 |
    9.260     4     4     4.0     20  43736 |    5  9261    0.0057    0.0011    0.0003 |
    9.265     4     4     4.0     20  43756 |    5  9266    0.0061    0.0012    0.0003 |
    9.270     4     4     4.0     20  43776 |    5  9271    0.0061    0.0012    0.0003 |
    9.275     4     4     4.0     20  43796 |    5  9276    0.0052    0.0010    0.0003 |
    9.280     4     4     4.0     20  43816 |    5  9281    0.0068    0.0014    0.0003 |
    9.285     4     4     4.0     20  43836 |    5  9286    0.0059    0.0012    0.0003 |
    9.290     4     4     4.0     20  43856 |    5  9291    0.0067    0.0013    0.0003 |
    9.295     4     4     4.0     20  43876 |    5  9296    0.0059    0.0012    0.0003 |
    9.300     4     4     4.0     20  43896 |    5  9301    0.0058    0.0012    0.0003 |
    9.305     4     4     4.0     20  43916 |    5  9306    0.0062    0.0012    0.0003 |
    9.310     4     4     4.0     20  43936 |    5  9311    0.0056    0.0011    0.0003 |
    9.315     4     4     4.0     20  43956 |    5  9316    0.0061    0.0012    0.0003 |
    9.320     4     4     4.0     20  43976 |    5  9321    0.0064    0.0013    0.0003 |
    9.325     4     4     4.0     20  43996 |    5  9326    0.0060    0.0012    0.0003 |
    9.330     4     4     4.0     20  44016 |    5  9331    0.0056    0.0011    0.0003 |
    9.335     4     4     4.0     20  44036 |    5  9336    0.0054    0.0011    0.0003 |
    9.340     4     4     4.0     20  44056 |    5  9341    0.0056    0.0011    0.0003 |
    9.345     4     4     4.0     20  44076 |    5  9346    0.0055    0.0011    0.0003 |
    9.350     4     4     4.0     20  44096 |    5  9351    0.0055    0.0011    0.0003 |
    9.355     4     4     4.0     20  44116 |    5  9356    0.0057    0.0011    0.0003 |
    9.360     4     4     4.0     20  44136 |    5  9361    0.0058    0.0012    0.0003 |
    9.365     4     4     4.0     20  44156 |    5  9366    0.0051    0.0010    0.0003 |
    9.370     4     4     4.0     20  44176 |    5  9371    0.0061    0.0012    0.0003 |
    9.375     4     4     4.0     20  44196 |    5  9376    0.0059    0.0012    0.0003 |
    9.380     4     4     4.0     20  44216 |    5  9381    0.0061    0.0012    0.0003 |
    9.385     4     4     4.0     20  44236 |    5  9386    0.0057    0.0011    0.0003 |
    9.390     4     4     4.0     20  44256 |    5  9391    0.0057    0.0011    0.0003 |
    9.395     4     4     4.0     20  44276 |    5  9396    0.0061    0.0012    0.0003 |
    9.400     4     4     4.0     20  44296 |    5  9401    0.0059    0.0012    0.0003 |
    9.405     4     4     4.0     20  44316 |    5  9406    0.0061    0.0012    0.0003 |
    9.410     4     4     4.0     20  44336 |    5  9411    0.0059    0.0012    0.0003 |
    9.415     4     4     4.0     20  44356 |    5  9416    0.0054    0.0011    0.0003 |
    9.420     4     4     4.0     20  44376 |    5  9421    0.0058    0.0012    0.0003 |
    9.425     4     4     4.0     20  44396 |    5  9426    0.0057    0.0011    0.0003 |
    9.430     4     4     4.0     20  44416 |    5  9431    0.0064    0.0013    0.0003 |
    9.435     4     4     4.0     20  44436 |    5  9436    0.0070    0.0014    0.0004 |
    9.440     4     4     4.0     20  44456 |    5  9441    0.0062    0.0012    0.0003 |
    9.445     4     4     4.0     20  44476 |    5  9446    0.0061    0.0012    0.0003 |
    9.450     4     4     4.0     20  44496 |    5  9451    0.0060    0.0012    0.0003 |
    9.455     4     4     4.0     20  44516 |    5  9456    0.0059    0.0012    0.0003 |
    9.460     4     4     4.0     20  44536 |    5  9461    0.0063    0.0013    0.0003 |
    9.465     4     4     4.0     20  44556 |    5  9466    0.0065    0.0013    0.0003 |
    9.470     4     4     4.0     20  44576 |    5  9471    0.0053    0.0011    0.0003 |
    9.475     4     4     4.0     20  44596 |    5  9476    0.0055    0.0011    0.0003 |
    9.480     4     4     4.0     20  44616 |    5  9481    0.0062    0.0012    0.0003 |
    9.485     4     4     4.0     20  44636 |    5  9486    0.0054    0.0011    0.0003 |
    9.490     4     4     4.0     20  44656 |    5  9491    0.0063    0.0013    0.0003 |
    9.495     4     4     4.0     20  44676 |    5  9496    0.0053    0.0011    0.0003 |
    9.500     4     4     4.0     20  44696 |    5  9501    0.0060    0.0012    0.0003 |
    9.505     4     4     4.0     20  44716 |    5  9506    0.0066    0.0013    0.0003 |
    9.510     4     4     4.0     20  44736 |    5  9511    0.0052    0.0010    0.0003 |
    9.515     4     4     4.0     20  44756 |    5  9516    0.0050    0.0010    0.0003 |
    9.520     4     4     4.0     20  44776 |    5  9521    0.0057    0.0011    0.0003 |
    9.525     4     4     4.0     20  44796 |    5  9526    0.0055    0.0011    0.0003 |
    9.530     4     4     4.0     20  44816 |    5  9531    0.0057    0.0011    0.0003 |
    9.535     4     4     4.0     20  44836 |    5  9536    0.0065    0.0013    0.0003 |
    9.540     4     4     4.0     20  44856 |    5  9541    0.0062    0.0012    0.0003 |
    9.545     4     4     4.0     20  44876 |    5  9546    0.0058    0.0012    0.0003 |
    9.550     4     4     4.0     20  44896 |    5  9551    0.0055    0.0011    0.0003 |
    9.555     4     4     4.0     20  44916 |    5  9556    0.0058    0.0012    0.0003 |
    9.560     4     4     4.0     20  44936 |    5  9561    0.0056    0.0011    0.0003 |
    9.565     4     4     4.0     20  44956 |    5  9566    0.0053    0.0011    0.0003 |
    9.570     4     4     4.0     20  44976 |    5  9571    0.0058    0.0012    0.0003 |
    9.575     4     4     4.0     20  44996 |    5  9576    0.0062    0.0012    0.0003 |
    9.580     4     4     4.0     20  45016 |    5  9581    0.0060    0.0012    0.0003 |
    9.585     4     4     4.0     20  45036 |    5  9586    0.0068    0.0014    0.0003 |
    9.590     4     4     4.0     20  45056 |    5  9591    0.0052    0.0010    0.0003 |
    9.595     4     4     4.0     20  45076 |    5  9596    0.0054    0.0011    0.0003 |
    9.600     4     4     4.0     20  45096 |    5  9601    0.0061    0.0012    0.0003 |
    9.605     4     4     4.0     20  45116 |    5  9606    0.0064    0.0013    0.0003 |
    9.610     4     4     4.0     20  45136 |    5  9611    0.0058    0.0012    0.0003 |
    9.615     4     4     4.0     20  45156 |    5  9616    0.0061    0.0012    0.0003 |
    9.620     4     4     4.0     20  45176 |    5  9621    0.0058    0.0012    0.0003 |
    9.625     4     4     4.0     20  45196 |    5  9626    0.0058    0.0012    0.0003 |
    9.630     4     4     4.0     20  45216 |    5  9631    0.0054    0.0011    0.0003 |
    9.635     4     4     4.0     20  45236 |    5  9636    0.0058    0.0012    0.0003 |
    9.640     4     4     4.0     20  45256 |    5  9641    0.0055    0.0011    0.0003 |
    9.645     4     4     4.0     20  45276 |    5  9646    0.0061    0.0012    0.0003 |
    9.650     4     4     4.0     20  45296 |    5  9651    0.0061    0.0012    0.0003 |
    9.655     4     4     4.0     20  45316 |    5  9656    0.0053    0.0011    0.0003 |
    9.660     4     4     4.0     20  45336 |    5  9661    0.0059    0.0012    0.0003 |
    9.665     4     4     4.0     20  45356 |    5  9666    0.0055    0.0011    0.0003 |
    9.670     4     4     4.0     20  45376 |    5  9671    0.0065    0.0013    0.0003 |
    9.675     4     4     4.0     20  45396 |    5  9676    0.0062    0.0012    0.0003 |
    9.680     4     4     4.0     20  45416 |    5  9681    0.0057    0.0011    0.0003 |
    9.685     4     4     4.0     20  45436 |    5  9686    0.0059    0.0012    0.0003 |
    9.690     4     4     4.0     20  45456 |    5  9691    0.0064    0.0013    0.0003 |
    9.695     4     4     4.0     20  45476 |    5  9696    0.0061    0.0012    0.0003 |
    9.700     4     4     4.0     20  45496 |    5  9701    0.0065    0.0013    0.0003 |
    9.705     4     4     4.0     20  45516 |    5  9706    0.0061    0.0012    0.0003 |
    9.710     4     4     4.0     20  45536 |    5  9711    0.0062    0.0012    0.0003 |
    9.715     4     4     4.0     20  45556 |    5  9716    0.0060    0.0012    0.0003 |
    9.720     4     4     4.0     20  45576 |    5  9721    0.0060    0.0012    0.0003 |
    9.725     4     4     4.0     20  45596 |    5  9726    0.0059    0.0012    0.0003 |
    9.730     4     4     4.0     20  45616 |    5  9731    0.0057    0.0011    0.0003 |
    9.735     4     4     4.0     20  45636 |    5  9736    0.0052    0.0010    0.0003 |
    9.740     4     4     4.0     20  45656 |    5  9741    0.0064    0.0013    0.0003 |
    9.745     4     4     4.0     20  45676 |    5  9746    0.0054    0.0011    0.0003 |
    9.750     4     4     4.0     20  45696 |    5  9751    0.0056    0.0011    0.0003 |
    9.755     4     4     4.0     20  45716 |    5  9756    0.0063    0.0013    0.0003 |
    9.760     4     4     4.0     20  45736 |    5  9761    0.0064    0.0013    0.0003 |
    9.765     4     4     4.0     20  45756 |    5  9766    0.0059    0.0012    0.0003 |
    9.770     4     4     4.0     20  45776 |    5  9771    0.0058    0.0012    0.0003 |
    9.775     4     4     4.0     20  45796 |    5  9776    0.0064    0.0013    0.0003 |
    9.780     4     4     4.0     20  45816 |    5  9781    0.0060    0.0012    0.0003 |
    9.785     4     4     4.0     20  45836 |    5  9786    0.0049    0.0010    0.0002 |
    9.790     4     4     4.0     20  45856 |    5  9791    0.0055    0.0011    0.0003 |
    9.795     4     4     4.0     20  45876 |    5  9796    0.0061    0.0012    0.0003 |
    9.800     4     4     4.0     20  45896 |    5  9801    0.0058    0.0012    0.0003 |
    9.805     4     4     4.0     20  45916 |    5  9806    0.0052    0.0010    0.0003 |
    9.810     4     4     4.0     20  45936 |    5  9811    0.0068    0.0014    0.0003 |
    9.815     4     4     4.0     20  45956 |    5  9816    0.0061    0.0012    0.0003 |
    9.820     4     4     4.0     20  45976 |    5  9821    0.0060    0.0012    0.0003 |
    9.825     4     4     4.0     20  45996 |    5  9826    0.0064    0.0013    0.0003 |
    9.830     4     4     4.0     20  46016 |    5  9831    0.0059    0.0012    0.0003 |
    9.835     4     4     4.0     20  46036 |    5  9836    0.0061    0.0012    0.0003 |
    9.840     4     4     4.0     20  46056 |    5  9841    0.0060    0.0012    0.0003 |
    9.845     4     4     4.0     20  46076 |    5  9846    0.0051    0.0010    0.0003 |
    9.850     4     4     4.0     20  46096 |    5  9851    0.0054    0.0011    0.0003 |
    9.855     4     4     4.0     20  46116 |    5  9856    0.0061    0.0012    0.0003 |
    9.860     4     4     4.0     20  46136 |    5  9861    0.0060    0.0012    0.0003 |
    9.865     4     4     4.0     20  46156 |    5  9866    0.0065    0.0013    0.0003 |
    9.870     4     4     4.0     20  46176 |    5  9871    0.0057    0.0011    0.0003 |
    9.875     4     4     4.0     20  46196 |    5  9876    0.0055    0.0011    0.0003 |
    9.880     4     4     4.0     20  46216 |    5  9881    0.0058    0.0012    0.0003 |
    9.885     4     4     4.0     20  46236 |    5  9886    0.0058    0.0012    0.0003 |
    9.890     4     4     4.0     20  46256 |    5  9891    0.0060    0.0012    0.0003 |
    9.895     4     4     4.0     20  46276 |    5  9896    0.0065    0.0013    0.0003 |
    9.900     4     4     4.0     20  46296 |    5  9901    0.0064    0.0013    0.0003 |
    9.905     4     4     4.0     20  46316 |    5  9906    0.0059    0.0012    0.0003 |
    9.910     4     4     4.0     20  46336 |    5  9911    0.0062    0.0012    0.0003 |
    9.915     4     4     4.0     20  46356 |    5  9916    0.0060    0.0012    0.0003 |
    9.920     4     4     4.0     20  46376 |    5  9921    0.0052    0.0010    0.0003 |
    9.925     4     4     4.0     20  46396 |    5  9926    0.0058    0.0012    0.0003 |
    9.930     4     4     4.0     20  46416 |    5  9931    0.0062    0.0012    0.0003 |
    9.935     4     4     4.0     20  46436 |    5  9936    0.0053    0.0011    0.0003 |
    9.940     4     4     4.0     20  46456 |    5  9941    0.0058    0.0012    0.0003 |
    9.945     4     4     4.0     20  46476 |    5  9946    0.0054    0.0011    0.0003 |
    9.950     4     4     4.0     20  46496 |    5  9951    0.0057    0.0011    0.0003 |
    9.955     4     4     4.0     20  46516 |    5  9956    0.0059    0.0012    0.0003 |
    9.960     4     4     4.0     20  46536 |    5  9961    0.0055    0.0011    0.0003 |
    9.965     4     4     4.0     20  46556 |    5  9966    0.0058    0.0012    0.0003 |
