          ----- ----- -------  -----  ----- | ---- ----- --------- --------- --------- |
          mn it mx it  avg it    its  ttits |   ss    ts        st      stps     stpit |
    8.265    53    53    53.0    265 443183 |    5  8266    0.0070    0.0014    0.0000 |
    8.270    53    53    53.0    265 443448 |    5  8271    0.0066    0.0013    0.0000 |
    8.275    53    53    53.0    265 443713 |    5  8276    0.0068    0.0014    0.0000 |
    8.280    53    53    53.0    265 443978 |    5  8281    0.0071    0.0014    0.0000 |
    8.285    53    53    53.0    265 444243 |    5  8286    0.0065    0.0013    0.0000 |
    8.290    53    53    53.0    265 444508 |    5  8291    0.0066    0.0013    0.0000 |
    8.295    53    53    53.0    265 444773 |    5  8296    0.0069    0.0014    0.0000 |
    8.300    53    53    53.0    265 445038 |    5  8301    0.0070    0.0014    0.0000 |
    8.305    53    53    53.0    265 445303 |    5  8306    0.0069    0.0014    0.0000 |
    8.310    53    53    53.0    265 445568 |    5  8311    0.0066    0.0013    0.0000 |
    8.315    53    53    53.0    265 445833 |    5  8316    0.0070    0.0014    0.0000 |
    8.320    53    53    53.0    265 446098 |    5  8321    0.0071    0.0014    0.0000 |
    8.325    53    53    53.0    265 446363 |    5  8326    0.0069    0.0014    0.0000 |
    8.330    53    53    53.0    265 446628 |    5  8331    0.0077    0.0015    0.0000 |
    8.335    53    53    53.0    265 446893 |    5  8336    0.0069    0.0014    0.0000 |
    8.340    53    53    53.0    265 447158 |    5  8341    0.0071    0.0014    0.0000 |
    8.345    53    53    53.0    265 447423 |    5  8346    0.0068    0.0014    0.0000 |
    8.350    53    53    53.0    265 447688 |    5  8351    0.0067    0.0013    0.0000 |
    8.355    53    53    53.0    265 447953 |    5  8356    0.0072    0.0014    0.0000 |
    8.360    53    53    53.0    265 448218 |    5  8361    0.0065    0.0013    0.0000 |
    8.365    53    53    53.0    265 448483 |    5  8366    0.0070    0.0014    0.0000 |
    8.370    53    53    53.0    265 448748 |    5  8371    0.0069    0.0014    0.0000 |
    8.375    53    53    53.0    265 449013 |    5  8376    0.0073    0.0015    0.0000 |
    8.380    53    53    53.0    265 449278 |    5  8381    0.0076    0.0015    0.0000 |
    8.385    53    53    53.0    265 449543 |    5  8386    0.0068    0.0014    0.0000 |
    8.390    53    53    53.0    265 449808 |    5  8391    0.0070    0.0014    0.0000 |
    8.395    53    53    53.0    265 450073 |    5  8396    0.0070    0.0014    0.0000 |
    8.400    53    53    53.0    265 450338 |    5  8401    0.0074    0.0015    0.0000 |
    8.405    53    53    53.0    265 450603 |    5  8406    0.0068    0.0014    0.0000 |
    8.410    53    53    53.0    265 450868 |    5  8411    0.0069    0.0014    0.0000 |
    8.415    53    53    53.0    265 451133 |    5  8416    0.0070    0.0014    0.0000 |
    8.420    53    53    53.0    265 451398 |    5  8421    0.0069    0.0014    0.0000 |
    8.425    53    53    53.0    265 451663 |    5  8426    0.0070    0.0014    0.0000 |
    8.430    53    53    53.0    265 451928 |    5  8431    0.0071    0.0014    0.0000 |
    8.435    53    53    53.0    265 452193 |    5  8436    0.0069    0.0014    0.0000 |
    8.440    53    53    53.0    265 452458 |    5  8441    0.0074    0.0015    0.0000 |
    8.445    53    53    53.0    265 452723 |    5  8446    0.0071    0.0014    0.0000 |
    8.450    53    53    53.0    265 452988 |    5  8451    0.0067    0.0013    0.0000 |
    8.455    53    53    53.0    265 453253 |    5  8456    0.0070    0.0014    0.0000 |
    8.460    53    53    53.0    265 453518 |    5  8461    0.0067    0.0013    0.0000 |
    8.465    53    53    53.0    265 453783 |    5  8466    0.0070    0.0014    0.0000 |
    8.470    53    53    53.0    265 454048 |    5  8471    0.0068    0.0014    0.0000 |
    8.475    53    53    53.0    265 454313 |    5  8476    0.0072    0.0014    0.0000 |
    8.480    53    53    53.0    265 454578 |    5  8481    0.0070    0.0014    0.0000 |
    8.485    53    53    53.0    265 454843 |    5  8486    0.0072    0.0014    0.0000 |
    8.490    53    53    53.0    265 455108 |    5  8491    0.0075    0.0015    0.0000 |
    8.495    53    53    53.0    265 455373 |    5  8496    0.0066    0.0013    0.0000 |
    8.500    53    53    53.0    265 455638 |    5  8501    0.0069    0.0014    0.0000 |
    8.505    53    53    53.0    265 455903 |    5  8506    0.0067    0.0013    0.0000 |
    8.510    53    53    53.0    265 456168 |    5  8511    0.0068    0.0014    0.0000 |
    8.515    53    53    53.0    265 456433 |    5  8516    0.0069    0.0014    0.0000 |
    8.520    53    53    53.0    265 456698 |    5  8521    0.0070    0.0014    0.0000 |
    8.525    53    53    53.0    265 456963 |    5  8526    0.0081    0.0016    0.0000 |
    8.530    53    53    53.0    265 457228 |    5  8531    0.0071    0.0014    0.0000 |
    8.535    53    53    53.0    265 457493 |    5  8536    0.0067    0.0013    0.0000 |
    8.540    53    53    53.0    265 457758 |    5  8541    0.0076    0.0015    0.0000 |
    8.545    53    53    53.0    265 458023 |    5  8546    0.0071    0.0014    0.0000 |
    8.550    53    53    53.0    265 458288 |    5  8551    0.0069    0.0014    0.0000 |
    8.555    53    53    53.0    265 458553 |    5  8556    0.0070    0.0014    0.0000 |
    8.560    53    53    53.0    265 458818 |    5  8561    0.0069    0.0014    0.0000 |
    8.565    53    53    53.0    265 459083 |    5  8566    0.0068    0.0014    0.0000 |
    8.570    53    53    53.0    265 459348 |    5  8571    0.0068    0.0014    0.0000 |
    8.575    53    53    53.0    265 459613 |    5  8576    0.0069    0.0014    0.0000 |
    8.580    53    53    53.0    265 459878 |    5  8581    0.0066    0.0013    0.0000 |
    8.585    53    53    53.0    265 460143 |    5  8586    0.0069    0.0014    0.0000 |
    8.590    53    53    53.0    265 460408 |    5  8591    0.0068    0.0014    0.0000 |
    8.595    53    53    53.0    265 460673 |    5  8596    0.0072    0.0014    0.0000 |
    8.600    53    53    53.0    265 460938 |    5  8601    0.0068    0.0014    0.0000 |
    8.605    53    53    53.0    265 461203 |    5  8606    0.0067    0.0013    0.0000 |
    8.610    53    53    53.0    265 461468 |    5  8611    0.0067    0.0013    0.0000 |
    8.615    53    53    53.0    265 461733 |    5  8616    0.0070    0.0014    0.0000 |
    8.620    53    53    53.0    265 461998 |    5  8621    0.0068    0.0014    0.0000 |
    8.625    53    53    53.0    265 462263 |    5  8626    0.0068    0.0014    0.0000 |
    8.630    53    53    53.0    265 462528 |    5  8631    0.0071    0.0014    0.0000 |
    8.635    53    53    53.0    265 462793 |    5  8636    0.0067    0.0013    0.0000 |
    8.640    53    53    53.0    265 463058 |    5  8641    0.0066    0.0013    0.0000 |
    8.645    53    53    53.0    265 463323 |    5  8646    0.0069    0.0014    0.0000 |
    8.650    53    53    53.0    265 463588 |    5  8651    0.0069    0.0014    0.0000 |
    8.655    53    53    53.0    265 463853 |    5  8656    0.0067    0.0013    0.0000 |
    8.660    53    53    53.0    265 464118 |    5  8661    0.0069    0.0014    0.0000 |
    8.665    53    53    53.0    265 464383 |    5  8666    0.0067    0.0013    0.0000 |
    8.670    53    53    53.0    265 464648 |    5  8671    0.0066    0.0013    0.0000 |
    8.675    53    53    53.0    265 464913 |    5  8676    0.0072    0.0014    0.0000 |
    8.680    53    53    53.0    265 465178 |    5  8681    0.0070    0.0014    0.0000 |
    8.685    53    53    53.0    265 465443 |    5  8686    0.0072    0.0014    0.0000 |
    8.690    53    53    53.0    265 465708 |    5  8691    0.0069    0.0014    0.0000 |
    8.695    53    53    53.0    265 465973 |    5  8696    0.0072    0.0014    0.0000 |
    8.700    53    53    53.0    265 466238 |    5  8701    0.0068    0.0014    0.0000 |
    8.705    53    53    53.0    265 466503 |    5  8706    0.0069    0.0014    0.0000 |
    8.710    53    53    53.0    265 466768 |    5  8711    0.0071    0.0014    0.0000 |
    8.715    53    53    53.0    265 467033 |    5  8716    0.0068    0.0014    0.0000 |
    8.720    53    53    53.0    265 467298 |    5  8721    0.0071    0.0014    0.0000 |
    8.725    53    53    53.0    265 467563 |    5  8726    0.0069    0.0014    0.0000 |
    8.730    53    53    53.0    265 467828 |    5  8731    0.0067    0.0013    0.0000 |
    8.735    53    53    53.0    265 468093 |    5  8736    0.0070    0.0014    0.0000 |
    8.740    53    53    53.0    265 468358 |    5  8741    0.0067    0.0013    0.0000 |
    8.745    53    53    53.0    265 468623 |    5  8746    0.0071    0.0014    0.0000 |
    8.750    53    53    53.0    265 468888 |    5  8751    0.0073    0.0015    0.0000 |
    8.755    53    53    53.0    265 469153 |    5  8756    0.0065    0.0013    0.0000 |
    8.760    53    53    53.0    265 469418 |    5  8761    0.0074    0.0015    0.0000 |
    8.765    53    53    53.0    265 469683 |    5  8766    0.0068    0.0014    0.0000 |
    8.770    53    53    53.0    265 469948 |    5  8771    0.0067    0.0013    0.0000 |
    8.775    53    53    53.0    265 470213 |    5  8776    0.0071    0.0014    0.0000 |
    8.780    53    53    53.0    265 470478 |    5  8781    0.0070    0.0014    0.0000 |
    8.785    53    53    53.0    265 470743 |    5  8786    0.0068    0.0014    0.0000 |
    8.790    53    53    53.0    265 471008 |    5  8791    0.0069    0.0014    0.0000 |
    8.795    53    53    53.0    265 471273 |    5  8796    0.0069    0.0014    0.0000 |
    8.800    53    53    53.0    265 471538 |    5  8801    0.0068    0.0014    0.0000 |
    8.805    53    53    53.0    265 471803 |    5  8806    0.0073    0.0015    0.0000 |
    8.810    53    53    53.0    265 472068 |    5  8811    0.0074    0.0015    0.0000 |
    8.815    53    53    53.0    265 472333 |    5  8816    0.0074    0.0015    0.0000 |
    8.820    53    53    53.0    265 472598 |    5  8821    0.0070    0.0014    0.0000 |
    8.825    53    53    53.0    265 472863 |    5  8826    0.0071    0.0014    0.0000 |
    8.830    53    53    53.0    265 473128 |    5  8831    0.0072    0.0014    0.0000 |
    8.835    53    53    53.0    265 473393 |    5  8836    0.0070    0.0014    0.0000 |
    8.840    53    53    53.0    265 473658 |    5  8841    0.0069    0.0014    0.0000 |
    8.845    53    53    53.0    265 473923 |    5  8846    0.0070    0.0014    0.0000 |
    8.850    53    53    53.0    265 474188 |    5  8851    0.0071    0.0014    0.0000 |
    8.855    53    53    53.0    265 474453 |    5  8856    0.0071    0.0014    0.0000 |
    8.860    53    53    53.0    265 474718 |    5  8861    0.0068    0.0014    0.0000 |
    8.865    53    53    53.0    265 474983 |    5  8866    0.0068    0.0014    0.0000 |
    8.870    53    53    53.0    265 475248 |    5  8871    0.0073    0.0015    0.0000 |
    8.875    53    53    53.0    265 475513 |    5  8876    0.0073    0.0015    0.0000 |
    8.880    53    53    53.0    265 475778 |    5  8881    0.0068    0.0014    0.0000 |
    8.885    53    53    53.0    265 476043 |    5  8886    0.0072    0.0014    0.0000 |
    8.890    53    53    53.0    265 476308 |    5  8891    0.0068    0.0014    0.0000 |
    8.895    53    53    53.0    265 476573 |    5  8896    0.0068    0.0014    0.0000 |
    8.900    53    53    53.0    265 476838 |    5  8901    0.0067    0.0013    0.0000 |
    8.905    53    53    53.0    265 477103 |    5  8906    0.0070    0.0014    0.0000 |
    8.910    53    53    53.0    265 477368 |    5  8911    0.0071    0.0014    0.0000 |
    8.915    53    53    53.0    265 477633 |    5  8916    0.0068    0.0014    0.0000 |
    8.920    53    53    53.0    265 477898 |    5  8921    0.0068    0.0014    0.0000 |
    8.925    53    53    53.0    265 478163 |    5  8926    0.0069    0.0014    0.0000 |
    8.930    53    53    53.0    265 478428 |    5  8931    0.0070    0.0014    0.0000 |
    8.935    53    53    53.0    265 478693 |    5  8936    0.0068    0.0014    0.0000 |
    8.940    53    53    53.0    265 478958 |    5  8941    0.0069    0.0014    0.0000 |
    8.945    53    53    53.0    265 479223 |    5  8946    0.0067    0.0013    0.0000 |
    8.950    53    53    53.0    265 479488 |    5  8951    0.0068    0.0014    0.0000 |
    8.955    53    53    53.0    265 479753 |    5  8956    0.0072    0.0014    0.0000 |
    8.960    53    53    53.0    265 480018 |    5  8961    0.0070    0.0014    0.0000 |
    8.965    53    53    53.0    265 480283 |    5  8966    0.0072    0.0014    0.0000 |
    8.970    53    53    53.0    265 480548 |    5  8971    0.0068    0.0014    0.0000 |
    8.975    53    53    53.0    265 480813 |    5  8976    0.0073    0.0015    0.0000 |
    8.980    53    53    53.0    265 481078 |    5  8981    0.0069    0.0014    0.0000 |
    8.985    53    53    53.0    265 481343 |    5  8986    0.0075    0.0015    0.0000 |
    8.990    53    53    53.0    265 481608 |    5  8991    0.0068    0.0014    0.0000 |
    8.995    53    53    53.0    265 481873 |    5  8996    0.0069    0.0014    0.0000 |
    9.000    53    53    53.0    265 482138 |    5  9001    0.0071    0.0014    0.0000 |
    9.005    53    53    53.0    265 482403 |    5  9006    0.0072    0.0014    0.0000 |
    9.010    53    53    53.0    265 482668 |    5  9011    0.0070    0.0014    0.0000 |
    9.015    53    53    53.0    265 482933 |    5  9016    0.0065    0.0013    0.0000 |
    9.020    53    53    53.0    265 483198 |    5  9021    0.0068    0.0014    0.0000 |
    9.025    53    53    53.0    265 483463 |    5  9026    0.0067    0.0013    0.0000 |
    9.030    53    53    53.0    265 483728 |    5  9031    0.0072    0.0014    0.0000 |
    9.035    53    53    53.0    265 483993 |    5  9036    0.0071    0.0014    0.0000 |
    9.040    53    53    53.0    265 484258 |    5  9041    0.0072    0.0014    0.0000 |
    9.045    53    53    53.0    265 484523 |    5  9046    0.0065    0.0013    0.0000 |
    9.050    53    53    53.0    265 484788 |    5  9051    0.0071    0.0014    0.0000 |
    9.055    53    53    53.0    265 485053 |    5  9056    0.0074    0.0015    0.0000 |
    9.060    53    53    53.0    265 485318 |    5  9061    0.0069    0.0014    0.0000 |
    9.065    53    53    53.0    265 485583 |    5  9066    0.0067    0.0013    0.0000 |
    9.070    53    53    53.0    265 485848 |    5  9071    0.0077    0.0015    0.0000 |
    9.075    53    53    53.0    265 486113 |    5  9076    0.0068    0.0014    0.0000 |
    9.080    53    53    53.0    265 486378 |    5  9081    0.0072    0.0014    0.0000 |
    9.085    53    53    53.0    265 486643 |    5  9086    0.0070    0.0014    0.0000 |
    9.090    53    53    53.0    265 486908 |    5  9091    0.0071    0.0014    0.0000 |
    9.095    53    53    53.0    265 487173 |    5  9096    0.0071    0.0014    0.0000 |
    9.100    53    53    53.0    265 487438 |    5  9101    0.0070    0.0014    0.0000 |
    9.105    53    53    53.0    265 487703 |    5  9106    0.0067    0.0013    0.0000 |
    9.110    53    53    53.0    265 487968 |    5  9111    0.0072    0.0014    0.0000 |
    9.115    53    53    53.0    265 488233 |    5  9116    0.0067    0.0013    0.0000 |
    9.120    53    53    53.0    265 488498 |    5  9121    0.0075    0.0015    0.0000 |
    9.125    53    53    53.0    265 488763 |    5  9126    0.0069    0.0014    0.0000 |
    9.130    53    53    53.0    265 489028 |    5  9131    0.0071    0.0014    0.0000 |
    9.135    53    53    53.0    265 489293 |    5  9136    0.0071    0.0014    0.0000 |
    9.140    53    53    53.0    265 489558 |    5  9141    0.0069    0.0014    0.0000 |
    9.145    53    53    53.0    265 489823 |    5  9146    0.0066    0.0013    0.0000 |
    9.150    53    53    53.0    265 490088 |    5  9151    0.0074    0.0015    0.0000 |
    9.155    53    53    53.0    265 490353 |    5  9156    0.0072    0.0014    0.0000 |
    9.160    53    53    53.0    265 490618 |    5  9161    0.0066    0.0013    0.0000 |
    9.165    53    53    53.0    265 490883 |    5  9166    0.0074    0.0015    0.0000 |
    9.170    53    53    53.0    265 491148 |    5  9171    0.0069    0.0014    0.0000 |
    9.175    53    53    53.0    265 491413 |    5  9176    0.0068    0.0014    0.0000 |
    9.180    53    53    53.0    265 491678 |    5  9181    0.0070    0.0014    0.0000 |
    9.185    53    53    53.0    265 491943 |    5  9186    0.0069    0.0014    0.0000 |
    9.190    53    53    53.0    265 492208 |    5  9191    0.0065    0.0013    0.0000 |
    9.195    53    53    53.0    265 492473 |    5  9196    0.0070    0.0014    0.0000 |
    9.200    53    53    53.0    265 492738 |    5  9201    0.0070    0.0014    0.0000 |
    9.205    53    53    53.0    265 493003 |    5  9206    0.0065    0.0013    0.0000 |
    9.210    53    53    53.0    265 493268 |    5  9211    0.0071    0.0014    0.0000 |
    9.215    53    53    53.0    265 493533 |    5  9216    0.0066    0.0013    0.0000 |
    9.220    53    53    53.0    265 493798 |    5  9221    0.0069    0.0014    0.0000 |
    9.225    53    53    53.0    265 494063 |    5  9226    0.0067    0.0013    0.0000 |
    9.230    53    53    53.0    265 494328 |    5  9231    0.0066    0.0013    0.0000 |
    9.235    53    53    53.0    265 494593 |    5  9236    0.0068    0.0014    0.0000 |
    9.240    53    53    53.0    265 494858 |    5  9241    0.0068    0.0014    0.0000 |
    9.245    53    53    53.0    265 495123 |    5  9246    0.0068    0.0014    0.0000 |
    9.250    53    53    53.0    265 495388 |    5  9251    0.0070    0.0014    0.0000 |
    9.255    53    53    53.0    265 495653 |    5  9256    0.0067    0.0013    0.0000 |
    9.260    53    53    53.0    265 495918 |    5  9261    0.0067    0.0013    0.0000 |
    9.265    53    53    53.0    265 496183 |    5  9266    0.0071    0.0014    0.0000 |
    9.270    53    53    53.0    265 496448 |    5  9271    0.0071    0.0014    0.0000 |
    9.275    53    53    53.0    265 496713 |    5  9276    0.0069    0.0014    0.0000 |
    9.280    53    53    53.0    265 496978 |    5  9281    0.0072    0.0014    0.0000 |
    9.285    53    53    53.0    265 497243 |    5  9286    0.0070    0.0014    0.0000 |
    9.290    53    53    53.0    265 497508 |    5  9291    0.0072    0.0014    0.0000 |
    9.295    53    53    53.0    265 497773 |    5  9296    0.0072    0.0014    0.0000 |
    9.300    53    53    53.0    265 498038 |    5  9301    0.0068    0.0014    0.0000 |
    9.305    53    53    53.0    265 498303 |    5  9306    0.0067    0.0013    0.0000 |
    9.310    53    53    53.0    265 498568 |    5  9311    0.0076    0.0015    0.0000 |
    9.315    53    53    53.0    265 498833 |    5  9316    0.0070    0.0014    0.0000 |
    9.320    53    53    53.0    265 499098 |    5  9321    0.0069    0.0014    0.0000 |
    9.325    53    53    53.0    265 499363 |    5  9326    0.0070    0.0014    0.0000 |
    9.330    53    53    53.0    265 499628 |    5  9331    0.0066    0.0013    0.0000 |
    9.335    53    53    53.0    265 499893 |    5  9336    0.0065    0.0013    0.0000 |
    9.340    53    53    53.0    265 500158 |    5  9341    0.0065    0.0013    0.0000 |
    9.345    53    53    53.0    265 500423 |    5  9346    0.0066    0.0013    0.0000 |
    9.350    53    53    53.0    265 500688 |    5  9351    0.0073    0.0015    0.0000 |
    9.355    53    53    53.0    265 500953 |    5  9356    0.0068    0.0014    0.0000 |
    9.360    53    53    53.0    265 501218 |    5  9361    0.0067    0.0013    0.0000 |
    9.365    53    53    53.0    265 501483 |    5  9366    0.0072    0.0014    0.0000 |
    9.370    53    53    53.0    265 501748 |    5  9371    0.0073    0.0015    0.0000 |
    9.375    53    53    53.0    265 502013 |    5  9376    0.0066    0.0013    0.0000 |
    9.380    53    53    53.0    265 502278 |    5  9381    0.0073    0.0015    0.0000 |
    9.385    53    53    53.0    265 502543 |    5  9386    0.0067    0.0013    0.0000 |
    9.390    53    53    53.0    265 502808 |    5  9391    0.0066    0.0013    0.0000 |
    9.395    53    53    53.0    265 503073 |    5  9396    0.0067    0.0013    0.0000 |
    9.400    53    53    53.0    265 503338 |    5  9401    0.0069    0.0014    0.0000 |
    9.405    53    53    53.0    265 503603 |    5  9406    0.0067    0.0013    0.0000 |
    9.410    53    53    53.0    265 503868 |    5  9411    0.0069    0.0014    0.0000 |
    9.415    53    53    53.0    265 504133 |    5  9416    0.0064    0.0013    0.0000 |
    9.420    53    53    53.0    265 504398 |    5  9421    0.0071    0.0014    0.0000 |
    9.425    53    53    53.0    265 504663 |    5  9426    0.0067    0.0013    0.0000 |
    9.430    53    53    53.0    265 504928 |    5  9431    0.0081    0.0016    0.0000 |
    9.435    53    53    53.0    265 505193 |    5  9436    0.0072    0.0014    0.0000 |
    9.440    53    53    53.0    265 505458 |    5  9441    0.0071    0.0014    0.0000 |
    9.445    53    53    53.0    265 505723 |    5  9446    0.0072    0.0014    0.0000 |
    9.450    53    53    53.0    265 505988 |    5  9451    0.0074    0.0015    0.0000 |
    9.455    53    53    53.0    265 506253 |    5  9456    0.0072    0.0014    0.0000 |
    9.460    53    53    53.0    265 506518 |    5  9461    0.0071    0.0014    0.0000 |
    9.465    53    53    53.0    265 506783 |    5  9466    0.0074    0.0015    0.0000 |
    9.470    53    53    53.0    265 507048 |    5  9471    0.0068    0.0014    0.0000 |
    9.475    53    53    53.0    265 507313 |    5  9476    0.0069    0.0014    0.0000 |
    9.480    53    53    53.0    265 507578 |    5  9481    0.0067    0.0013    0.0000 |
    9.485    53    53    53.0    265 507843 |    5  9486    0.0069    0.0014    0.0000 |
    9.490    53    53    53.0    265 508108 |    5  9491    0.0073    0.0015    0.0000 |
    9.495    53    53    53.0    265 508373 |    5  9496    0.0067    0.0013    0.0000 |
    9.500    53    53    53.0    265 508638 |    5  9501    0.0066    0.0013    0.0000 |
    9.505    53    53    53.0    265 508903 |    5  9506    0.0070    0.0014    0.0000 |
    9.510    53    53    53.0    265 509168 |    5  9511    0.0067    0.0013    0.0000 |
    9.515    53    53    53.0    265 509433 |    5  9516    0.0068    0.0014    0.0000 |
    9.520    53    53    53.0    265 509698 |    5  9521    0.0069    0.0014    0.0000 |
    9.525    53    53    53.0    265 509963 |    5  9526    0.0071    0.0014    0.0000 |
    9.530    53    53    53.0    265 510228 |    5  9531    0.0067    0.0013    0.0000 |
    9.535    53    53    53.0    265 510493 |    5  9536    0.0067    0.0013    0.0000 |
    9.540    53    53    53.0    265 510758 |    5  9541    0.0071    0.0014    0.0000 |
    9.545    53    53    53.0    265 511023 |    5  9546    0.0066    0.0013    0.0000 |
    9.550    53    53    53.0    265 511288 |    5  9551    0.0068    0.0014    0.0000 |
    9.555    53    53    53.0    265 511553 |    5  9556    0.0072    0.0014    0.0000 |
    9.560    53    53    53.0    265 511818 |    5  9561    0.0071    0.0014    0.0000 |
    9.565    53    53    53.0    265 512083 |    5  9566    0.0068    0.0014    0.0000 |
    9.570    53    53    53.0    265 512348 |    5  9571    0.0069    0.0014    0.0000 |
    9.575    53    53    53.0    265 512613 |    5  9576    0.0073    0.0015    0.0000 |
    9.580    53    53    53.0    265 512878 |    5  9581    0.0069    0.0014    0.0000 |
    9.585    53    53    53.0    265 513143 |    5  9586    0.0076    0.0015    0.0000 |
    9.590    53    53    53.0    265 513408 |    5  9591    0.0068    0.0014    0.0000 |
    9.595    53    53    53.0    265 513673 |    5  9596    0.0069    0.0014    0.0000 |
    9.600    53    53    53.0    265 513938 |    5  9601    0.0068    0.0014    0.0000 |
    9.605    53    53    53.0    265 514203 |    5  9606    0.0070    0.0014    0.0000 |
    9.610    53    53    53.0    265 514468 |    5  9611    0.0070    0.0014    0.0000 |
    9.615    53    53    53.0    265 514733 |    5  9616    0.0069    0.0014    0.0000 |
    9.620    53    53    53.0    265 514998 |    5  9621    0.0066    0.0013    0.0000 |
    9.625    53    53    53.0    265 515263 |    5  9626    0.0067    0.0013    0.0000 |
    9.630    53    53    53.0    265 515528 |    5  9631    0.0067    0.0013    0.0000 |
    9.635    53    53    53.0    265 515793 |    5  9636    0.0061    0.0012    0.0000 |
    9.640    53    53    53.0    265 516058 |    5  9641    0.0072    0.0014    0.0000 |
    9.645    53    53    53.0    265 516323 |    5  9646    0.0069    0.0014    0.0000 |
    9.650    53    53    53.0    265 516588 |    5  9651    0.0071    0.0014    0.0000 |
    9.655    53    53    53.0    265 516853 |    5  9656    0.0072    0.0014    0.0000 |
    9.660    53    53    53.0    265 517118 |    5  9661    0.0067    0.0013    0.0000 |
    9.665    53    53    53.0    265 517383 |    5  9666    0.0066    0.0013    0.0000 |
    9.670    53    53    53.0    265 517648 |    5  9671    0.0070    0.0014    0.0000 |
    9.675    53    53    53.0    265 517913 |    5  9676    0.0074    0.0015    0.0000 |
    9.680    53    53    53.0    265 518178 |    5  9681    0.0069    0.0014    0.0000 |
    9.685    53    53    53.0    265 518443 |    5  9686    0.0071    0.0014    0.0000 |
    9.690    53    53    53.0    265 518708 |    5  9691    0.0080    0.0016    0.0000 |
    9.695    53    53    53.0    265 518973 |    5  9696    0.0068    0.0014    0.0000 |
    9.700    53    53    53.0    265 519238 |    5  9701    0.0070    0.0014    0.0000 |
    9.705    53    53    53.0    265 519503 |    5  9706    0.0066    0.0013    0.0000 |
    9.710    53    53    53.0    265 519768 |    5  9711    0.0069    0.0014    0.0000 |
    9.715    53    53    53.0    265 520033 |    5  9716    0.0073    0.0015    0.0000 |
    9.720    53    53    53.0    265 520298 |    5  9721    0.0067    0.0013    0.0000 |
    9.725    53    53    53.0    265 520563 |    5  9726    0.0071    0.0014    0.0000 |
    9.730    53    53    53.0    265 520828 |    5  9731    0.0072    0.0014    0.0000 |
    9.735    53    53    53.0    265 521093 |    5  9736    0.0068    0.0014    0.0000 |
    9.740    53    53    53.0    265 521358 |    5  9741    0.0071    0.0014    0.0000 |
    9.745    53    53    53.0    265 521623 |    5  9746    0.0068    0.0014    0.0000 |
    9.750    53    53    53.0    265 521888 |    5  9751    0.0069    0.0014    0.0000 |
    9.755    53    53    53.0    265 522153 |    5  9756    0.0068    0.0014    0.0000 |
    9.760    53    53    53.0    265 522418 |    5  9761    0.0072    0.0014    0.0000 |
    9.765    53    53    53.0    265 522683 |    5  9766    0.0067    0.0013    0.0000 |
    9.770    53    53    53.0    265 522948 |    5  9771    0.0067    0.0013    0.0000 |
    9.775    53    53    53.0    265 523213 |    5  9776    0.0069    0.0014    0.0000 |
    9.780    53    53    53.0    265 523478 |    5  9781    0.0070    0.0014    0.0000 |
    9.785    53    53    53.0    265 523743 |    5  9786    0.0066    0.0013    0.0000 |
    9.790    53    53    53.0    265 524008 |    5  9791    0.0067    0.0013    0.0000 |
    9.795    53    53    53.0    265 524273 |    5  9796    0.0068    0.0014    0.0000 |
    9.800    53    53    53.0    265 524538 |    5  9801    0.0075    0.0015    0.0000 |
    9.805    53    53    53.0    265 524803 |    5  9806    0.0066    0.0013    0.0000 |
    9.810    53    53    53.0    265 525068 |    5  9811    0.0070    0.0014    0.0000 |
    9.815    53    53    53.0    265 525333 |    5  9816    0.0068    0.0014    0.0000 |
    9.820    53    53    53.0    265 525598 |    5  9821    0.0066    0.0013    0.0000 |
    9.825    53    53    53.0    265 525863 |    5  9826    0.0073    0.0015    0.0000 |
    9.830    53    53    53.0    265 526128 |    5  9831    0.0069    0.0014    0.0000 |
    9.835    53    53    53.0    265 526393 |    5  9836    0.0070    0.0014    0.0000 |
    9.840    53    53    53.0    265 526658 |    5  9841    0.0068    0.0014    0.0000 |
    9.845    53    53    53.0    265 526923 |    5  9846    0.0073    0.0015    0.0000 |
    9.850    53    53    53.0    265 527188 |    5  9851    0.0075    0.0015    0.0000 |
    9.855    53    53    53.0    265 527453 |    5  9856    0.0073    0.0015    0.0000 |
    9.860    53    53    53.0    265 527718 |    5  9861    0.0068    0.0014    0.0000 |
    9.865    53    53    53.0    265 527983 |    5  9866    0.0070    0.0014    0.0000 |
    9.870    53    53    53.0    265 528248 |    5  9871    0.0074    0.0015    0.0000 |
    9.875    53    53    53.0    265 528513 |    5  9876    0.0064    0.0013    0.0000 |
    9.880    53    53    53.0    265 528778 |    5  9881    0.0078    0.0016    0.0000 |
    9.885    53    53    53.0    265 529043 |    5  9886    0.0068    0.0014    0.0000 |
    9.890    53    53    53.0    265 529308 |    5  9891    0.0075    0.0015    0.0000 |
    9.895    53    53    53.0    265 529573 |    5  9896    0.0074    0.0015    0.0000 |
    9.900    53    53    53.0    265 529838 |    5  9901    0.0071    0.0014    0.0000 |
    9.905    53    53    53.0    265 530103 |    5  9906    0.0067    0.0013    0.0000 |
    9.910    53    53    53.0    265 530368 |    5  9911    0.0072    0.0014    0.0000 |
    9.915    53    53    53.0    265 530633 |    5  9916    0.0073    0.0015    0.0000 |
